vol,abs
4.626804,0
4.629584,0
4.632365,0
4.635145,0
4.637925,0
4.640705,0
4.643485,0
4.646266,0
4.649045,0
4.651826,0
4.654606,0
4.657386,0
4.660166,0
4.662946,0
4.665727,0
4.668507,0
4.671287,0
4.674067,0
4.676847,0
4.679627,0
4.682407,0
4.685188,0
4.687968,0
4.690748,0
4.693528,0
4.696308,0
4.699089,0
4.701869,0
4.704649,0
4.707429,0
4.710209,0
4.712989,0
4.715769,0
4.71855,0
4.72133,0
4.72411,0
4.72689,0
4.729671,0
4.73245,0
4.73523,0
4.738011,0
4.740791,0
4.743571,0
4.746351,0
4.749131,0
4.751912,0
4.754692,0
4.757472,0
4.760252,0
4.763032,0
4.765812,0
4.768592,0
4.771373,0
4.774153,0
4.776933,0
4.779713,0
4.782494,0
4.785274,0
4.788054,0
4.790834,0
4.793614,0
4.796394,0
4.799174,0
4.801955,0
4.804735,0
4.807515,0
4.810295,0
4.813075,0
4.815856,0
4.818635,0
4.821416,0
4.824196,0
4.826976,0
4.829756,0
4.832536,0
4.835317,0
4.838097,0
4.840877,0
4.843657,0
4.846437,0
4.849217,0
4.851997,0
4.854778,0
4.857558,0
4.860338,0
4.863118,0
4.865898,0
4.868679,0
4.871459,0
4.874239,0
4.877019,0
4.879799,0
4.882579,0
4.885359,0
4.88814,0
4.89092,0
4.8937,0
4.89648,0
4.89926,0
4.90204,0
4.90482,0
4.907601,0
4.910381,0
4.913161,0
4.915941,0
4.918721,0
4.921502,0
4.924282,0
4.927062,0
4.929842,0
4.932622,0
4.935402,0
4.938182,0
4.940963,0
4.943743,0
4.946523,0
4.949303,0
4.952083,0
4.954864,0
4.957644,0
4.960424,0
4.963204,0
4.965984,0
4.968764,0
4.971544,0
4.974325,0
4.977105,0
4.979885,0
4.982665,0
4.985445,0
4.988225,0
4.991005,0
4.993786,0
4.996566,0
4.999346,0
5.002126,0
5.004906,0
5.007687,0
5.010467,0
5.013247,0
5.016027,0
5.018807,0
5.021587,0
5.024367,0
5.027148,0
5.029928,0
5.032708,0
5.035488,0
5.038269,0
5.041049,0
5.043828,0
5.046609,0
5.049389,0
5.052169,0
5.054949,0
5.057729,0
5.06051,0
5.06329,0
5.06607,0
5.06885,0
5.07163,0
5.07441,0
5.07719,0
5.079971,0
5.082751,0
5.085531,0
5.088311,0
5.091092,0
5.093872,0
5.096652,0
5.099432,0
5.102212,0
5.104992,0
5.107772,0
5.110553,0
5.113333,0
5.116113,0
5.118893,0
5.121673,0
5.124454,0
5.127234,0
5.130013,0
5.132794,0
5.135574,0
5.138354,0
5.141134,0
5.143915,0
5.146695,0
5.149475,0
5.152255,0
5.155035,0
5.157815,0
5.160595,0
5.163376,0
5.166156,0
5.168936,0
5.171716,0
5.174496,0
5.177277,0
5.180057,0
5.182837,0
5.185617,0
5.188397,0
5.191177,0
5.193957,0
5.196738,0
5.199518,0
5.202298,0
5.205078,0
5.207858,0
5.210639,0
5.213418,0
5.216199,0
5.218979,0
5.221759,0
5.224539,0
5.227319,0
5.2301,0
5.23288,0
5.23566,0
5.23844,0
5.24122,0
5.244,0
5.24678,0
5.249561,0
5.252341,0
5.255121,0
5.257901,0
5.260681,0
5.263462,0
5.266242,0
5.269022,0
5.271802,0
5.274582,0
5.277362,0
5.280142,0
5.282923,0
5.285703,0
5.288483,0
5.291263,0
5.294043,0
5.296824,0
5.299603,0
5.302384,0
5.305164,0
5.307944,0
5.310724,0
5.313504,0
5.316285,0
5.319065,0
5.321845,0
5.324625,0
5.327405,0
5.330185,0
5.332965,0
5.335746,0
5.338526,0
5.341306,0
5.344086,0
5.346867,0
5.349647,0
5.352427,0
5.355207,0
5.357987,0
5.360767,0
5.363547,0
5.366327,0
5.369108,0
5.371888,0
5.374668,0
5.377448,0
5.380229,0
5.383008,0
5.385788,0
5.388569,0
5.391349,0
5.394129,0
5.396909,0
5.39969,0
5.40247,0
5.40525,0
5.40803,0
5.41081,0
5.41359,0
5.41637,0
5.419151,0
5.421931,0
5.424711,0
5.427491,0
5.430271,0
5.433052,0
5.435832,0
5.438612,0
5.441392,0
5.444172,0
5.446952,0
5.449732,0
5.452513,0
5.455293,0
5.458073,0
